,negative,neutral,positive
booth,1.130446032,0,16.47505075
booti,8.00392278,0,1.660964047
bootleg,6.314626568,0,1.942087662
bootsi,0,0,2.5
bootstrap,2.5,0,0
bootylici,2.5,0,0
booz,4.742632391,0,2.409793315
boozi,4.899079389,0,2.34759015
bop,2.34759015,0,4.899079389
bopper,3.321928095,0,3.321928095
boppi,2.630116867,0,4.271985235
bor,5.678873587,0,2.095903274
bora,0,2.5,0
boramir,0,0,2.5
borat,10.31885116,0,1.430676558
borchardt,1.430676558,0,10.31885116
bordeaux,1.660964047,0,8.00392278
bordello,5.678873587,0,2.095903274
borden,0,0,22.5
border,3.719611071,0.483515538,2.907737556
borderlin,5.272480021,0,2.216383182
borderlord,0,0,2.5
bore,10.54399202,0.420266073,1.395308955
boreanaz,1.430676558,0,10.31885116
boredem,0,0,2.5
boredom,24.15885793,0,0.960252568
borefest,15,0,0
borel,2.5,0,0
borest,2.5,0,0
borg,8.00392278,0,1.660964047
borga,0,0,2.5
borgnin,10,0,0
borgo,0,0,2.5
borgost,0,0,2.5
bori,2.180369549,0,5.386869422
boriac,2.5,0,0
boricua,2.5,0,0
boriest,2.5,0,0
boringand,3.321928095,0,3.321928095
boringest,5,0,0
boringi,2.5,0,0
boringlan,2.5,0,0
boringus,2.5,0,0
borish,5.678873587,0,2.095903274
borj,0,0,2.5
borlenghi,7.5,0,0
borman,0,0,2.5
born,2.271324682,0.375152735,5.070128481
borneo,8.00392278,0,1.660964047
boro,2.5,0,0
boromir,0,0,5
borough,5.678873587,0,2.095903274
borowski,0,0,2.5
borrascosa,2.5,0,0
borremel,2.5,0,0
borri,0,0,2.5
borrow,3.504537008,0.539506403,3.029157028
borrr,2.5,0,0
borrrr,2.5,0,0
borscht,5,0,0
borstal,5.678873587,2.095903274,0
borstein,0,0,2.5
bos,6.714157559,1.699894774,0.670528152
bosannova,0,0,2.5
bosarian,2.5,0,0
bosch,4.507575552,0,2.512941595
boschi,0,0,2.5
bose,2.883610395,0,3.85152657
bosh,0,0,2.5
boskovich,2.5,0,0
bosley,0,0,2.5
bosnia,4.11458208,0,2.717562738
bosnian,6.145250461,0,1.979610102
bosom,8.00392278,0,1.660964047
bosomi,2.5,0,0
bosphor,0,0,2.5
boss,2.576123341,0,4.376763563
bossa,0,0,7.5
bossi,2.717562738,0,4.11458208
bosstown,0,0,2.5
bostock,0,0,2.5
boston,3.832698532,1.124477775,2.035160682
bostonlogan,0,8.00392278,1.660964047
bostwick,7.5,0,0
boswel,0,0,7.5
bosworth,0,0,10
bot,3.798794065,0,2.9203673
botan,5,0,0
botch,7.230516926,0.59010795,1.673093616
botero,0,0,2.5
both,2.395005562,0,4.778752771
bothdigit,2.5,0,0
bother,9.811046719,0.390932226,1.459322862
botheredread,2.5,0,0
bothersom,2.584349121,0.62850999,4.021847865
botheryou,0,0,2.5
botox,10.31885116,0,1.430676558
botten,0,0,2.5
botti,2.5,0,0
botticelli,0,0,2.5
bottin,0,0,7.5
bottl,4.058292588,0,2.750861788
bottom,4.425658549,0.740250635,2.260352916
bottomless,3.321928095,0,3.321928095
bottomlin,5,0,0
botton,2.095903274,0,5.678873587
boucher,0,0,2.5
bouchet,0,0,15
bouchey,0,0,2.5
boudoir,0,0,2.5
bough,2.5,0,0
boughot,2.5,0,0
bought,3.311083858,0.692274011,3.008795376
boughteveryth,2.5,0,0
boulder,2.5,0,0
boulevard,3.321928095,0,3.321928095
bouli,0,0,2.5
boult,5,0,0
boulton,0,0,2.5
boun,0,0,2.5
bounc,4.164425398,0.440623175,2.649579763
bouncer,2.5,0,0
bounci,2.34759015,0,4.899079389
bouncier,3.321928095,0,3.321928095
bound,2.46552595,0,4.612106144
boundari,2.512941595,0,4.507575552
bounderbi,2.5,0,0
boundless,1.912489289,0,6.455696236
bounteous,3.321928095,0,3.321928095
bounti,2.813828723,0,3.956865167
bouquet,3.321928095,0,3.321928095
bourbon,0,0,5
bourdain,7.5,0,0
bourdell,0,0,2.5
boure,0,0,2.5
bourgeoi,2.409793315,0,4.742632391
bourgeoisi,2.5,0,0
bourn,1.386851884,0.675344675,9.119301895
bourvier,0,0,2.5
bourvil,0,0,7.5
bout,4.507575552,0,2.512941595
boutiqu,7.230516926,0,1.772196759
boutonnat,0,0,2.5
bouvier,0,0,7.5
bouvril,0,0,2.5
bouy,2.5,0,0
bouyant,0,0,2.5
bouzaglo,0,0,2.5
bova,2.5,0,0
bovari,3.321928095,0,3.321928095
bovi,0,0,2.5
bovin,10,0,0
bow,4.11458208,0,2.717562738
bowden,7.5,0,0
bowdler,3.321928095,0,3.321928095
bowdleris,8.00392278,0,1.660964047
bowel,8.00392278,0,1.660964047
bowen,3.321928095,0,3.321928095
bower,0,0,2.5
boweri,2.5,0,0
bowflex,0,0,2.5
bowhunt,2.5,0,0
bowi,5.678873587,0,2.095903274
bowl,2.492863253,0,4.551142315
bowleg,2.5,0,0
bowlingfortruth,2.5,0,0
bowlo,0,0,2.5
bowlofsoul,2.5,0,0
bowlsbi,0,0,2.5
bowlsfil,2.5,0,0
bowman,0,0,12.5
bowser,0,0,5
box,2.500471325,0,4.534515898
boxer,2.34759015,0,4.899079389
boxi,0.926628408,2.095903274,4.271985235
boxingroo,0,0,2.5
boxleitn,2.5,0,0
boxlietn,2.5,0,0
boxwav,7.5,0,0
boy,2.912929606,0.404089094,3.770927241
boyband,2.5,0,0
boyc,3.321928095,0,3.321928095
boycot,17.5,0,0
boycott,14.93723606,0,1.183294662
boyd,1.660964047,1.660964047,3.321928095
boyenc,2.5,0,0
boyer,2.162639122,0,5.445306345
boyett,5.678873587,0,2.095903274
boyfriend,3.917382327,0,2.839436794
boyhood,0,0,10
boyish,2.139671703,0,5.523193368
boyl,2.369254534,0,4.843227439
boyum,0,0,2.5
boyz,4.899079389,0,2.34759015
boz,0,0,2.5
bozeman,2.5,0,0
bozo,10.31885116,0,1.430676558
bozz,0,0,10
bp,3.321928095,0,3.321928095
bpa,14.93723606,0,1.183294662
bpc,2.5,0,0
bpd,0,0,7.5
bpdfpp,0,2.5,0
bps,0,0,2.5
br,3.48791267,0,3.166117251
bra,8.00392278,0,1.660964047
brace,3.602968705,0.642548604,2.839436794
brach,0,0,2.5
bracken,0,0,2.5
bracket,8.00392278,0,1.660964047
brackett,1.53089535,0,9.162168319
brackish,3.321928095,0,3.321928095
braclet,2.5,0,0
brad,2.89149096,0,3.840066679
bradac,2.5,0,0
bradburi,2.5,0,0
braden,0,0,5
bradfield,0,0,5
bradford,3.321928095,0,3.321928095
bradi,2.281442535,0,5.079368563
bradley,2.839436794,0,3.917382327
bradshaw,2.095903274,0,5.678873587
braff,20,0,0
brag,3.421656889,0,3.225964229
braga,0,0,5
bragana,0,0,7.5
bragg,0,0,2.5
braggadocio,0,0,2.5
braggart,0,0,2.5
brahm,0,0,12.5
braid,0,1.183294662,14.93723606
braik,0,0,2.5
brain,6.638160774,0,1.876246277
braindead,14.93723606,0,1.183294662
brainer,0,0,2.5
braini,4.271985235,0,2.630116867
brainiac,5.678873587,0,2.095903274
brainier,0,0,2.5
brainless,9.429212748,0.562381856,1.430676558
brainpow,3.321928095,0,3.321928095
brainscan,5,0,0
brainstorm,5.678873587,0,2.095903274
brainsuck,0,0,2.5
brainwash,5.229441697,0,2.230402784
brais,0,0,2.5
brake,2.978033117,0,3.719611071
brakfast,0,0,2.5
braley,0,0,2.5
bram,5.678873587,0,2.095903274
brambl,0,0,2.5
brambleclaw,0,0,2.5
brammel,0,0,2.5
bran,0,0,5
branagh,2.66195597,0,4.212993519
branaugh,0,0,12.5
branch,3.207658749,0.989389916,2.615507785
brand,2.512941595,0,4.507575552
brandauer,1.107309365,0,17.24377353
branden,0,0,2.5
brandi,9.162168319,0,1.53089535
brandish,2.236345833,0.87250287,4.11458208
brandnew,2.5,0,0
brando,1.285097209,0,12.62925314
brandon,4.376763563,0,2.576123341
brandsh,2.5,0,0
brandssayingba,0,0,2.5
brang,0,0,5
braniac,0,0,2.5
branigan,2.5,0,0
branka,2.5,0,0
brannagh,0,0,2.5
brannigan,2.5,0,0
branscomb,2.5,0,0
branson,2.5,0,0
brant,2.095903274,0,5.678873587
branugh,0,0,2.5
braodway,0,0,2.5
bras,10.31885116,0,1.430676558
brasco,0,0,2.5
brash,1.713571148,0,7.617369497
brashear,0,0,52.5
brasher,0,0,2.5
brasil,0,0,2.5
brasilian,5.678873587,0,2.095903274
brass,1.107309365,0,17.24377353
brasseur,0,0,2.5
brassi,1.047951637,0,19.54937806
brassier,2.5,0,0
brat,8.776290848,0,1.570297268
brath,0,0,2.5
bratt,2.5,0,0
bratti,7.230516926,0.658538571,1.624896131
brattiest,2.5,0,0
brattish,0,0,2.5
bratwurst,2.5,0,0
bratz,10.31885116,0,1.430676558
braugher,1.285097209,0,12.62925314
braun,2.095903274,0,5.678873587
brava,2.095903274,0,5.678873587
bravado,8.00392278,0,1.660964047
brave,2.241492432,0.448855859,5.089622129
braveheart,1.772196759,0,7.230516926
braver,2.095903274,0,5.678873587
braveri,2.095903274,0,5.678873587
bravest,1.838005394,0,6.843313779
bravo,1.636621477,0,8.197100531
bravura,1.660964047,0.926628408,5.678873587
bravvoooo,2.5,0,0
brawl,2.210933339,0,5.289431441
brawlin,0,0,2.5
brawn,2.5,0,0
brawni,0,0,2.5
bray,5.678873587,0,2.095903274
braynard,0,0,2.5
braze,3.321928095,0,3.321928095
brazen,3.640320904,0.664385619,2.785345076
brazil,2.929762542,0,3.785604045
brazilain,0,0,2.5
brazilectro,0,0,2.5
brazilian,1.736240157,0,7.462667013
brazillian,0,0,5
brazzi,2.5,0,0
bre,2.5,0,0
breach,3.321928095,0,3.321928095
bread,2.564292723,0,4.400560461
breadman,2.5,0,0
breadth,5.678873587,0,2.095903274
breadwinn,0,0,2.5
break,2.938824637,0.723764562,3.337991932
breakabl,2.095903274,0,5.678873587
breakag,0,10,0
breakaway,3.321928095,0,3.321928095
breakdanc,1.183294662,0,14.93723606
breakdown,2.210933339,0,5.289431441
breakfast,1.772196759,0,7.230516926
breakin,1.660964047,0,8.00392278
breakneck,4.507575552,0,2.512941595
breakout,10.31885116,0,1.430676558
breakthrough,2.236345833,0.87250287,4.11458208
breakumentari,0,0,2.5
breakup,2.095903274,0,5.678873587
breast,4.366291051,0.56012059,2.468412994
breastf,0,0,5
breastfe,4.507575552,0,2.512941595
breastfeed,3.321928095,0,3.321928095
breastsfeed,0,0,2.5
breat,2.5,0,0
breath,2.603138128,0.529296088,4.150381753
breathabl,9.162168319,0,1.53089535
breather,2.717562738,0,4.11458208
breathi,2.9203673,0,3.798794065
breathili,2.5,0,0
breathless,1.628772687,0,8.261479615
breathtak,1.301703522,0.44681832,11.87207994
brecht,4.507575552,0,2.512941595
brechtian,6.843313779,0,1.838005394
breck,2.5,0,0
breckin,4.507575552,0,2.512941595
breckinridg,2.5,0,0
bred,3.038971288,0,3.640320904
breda,0,0,5
bredon,2.5,0,0
bree,1.660964047,0,8.00392278
breech,3.321928095,0,3.321928095
breed,3.321928095,0.53840656,3.192191113
breeder,5,0,0
breen,3.321928095,0,3.321928095
breez,1.302616224,0,12.29937571
breezair,2.5,0,0
breezi,1.898221037,0,6.526206343
breeziest,0,0,2.5
breezili,0,2.095903274,5.678873587
bregana,0,0,2.5
bregna,5,0,0
bregov,0,0,5
breif,3.321928095,0,3.321928095
breifli,0,0,2.5
breillat,1.477773672,0,9.74067006
breke,0,0,2.5
brel,0,0,17.5
brembo,2.5,0,0
bremer,0,0,2.5
bremner,2.5,0,0
brenda,1.742065383,0,7.423983574
brendan,2.34759015,0,4.899079389
brendanpshannon,2.5,0,0
brenden,0,0,2.5
brendon,0,0,5
brendt,0,0,2.5
brennaman,0,0,2.5
brennan,5.678873587,0,2.095903274
brennon,2.5,0,0
brent,2.595037532,0,4.339356392
breoken,2.5,0,0
brereton,2.5,0,0
bres,2.5,0,0
bressart,0,0,2.5
bresslaw,2.5,0,0
bressonian,0,0,2.5
brest,2.5,0,0
bret,2.609489265,0,4.311291146
bretchian,0,0,2.5
brethren,0,0,2.5
breton,0,0,2.5
brett,5.678873587,0,2.095903274
bretton,2.5,0,0
breve,0,0,2.5
brew,4.638223219,0,2.454076097
brewer,0.960252568,0,24.15885793
breweri,3.321928095,0,3.321928095
brewin,2.5,0,0
brewster,0,0,5
brezina,0,0,2.5
bri,0,0,2.5
briallent,0,0,2.5
brian,2.310180275,0.409948181,4.937208717
brianna,2.5,0,0
brianregancom,2.5,0,0
briar,3.321928095,0,3.321928095
bribe,3.755616204,0,2.951432207
briberi,2.5,0,0
bric,2.5,0,0
brice,0,0,2.5
brick,3.917382327,0,2.839436794
bricklay,0,0,2.5
bricuss,0,0,2.5
bridal,3.321928095,0,3.321928095
bride,3.103476472,0,3.560916117
brideless,2.095903274,0,5.678873587
brideshead,1.430676558,0,10.31885116
bridesmaid,8.00392278,0,1.660964047
bridg,1.367699636,0,11.20784925
bridgehampton,0,0,2.5
bridget,3.447864361,0,3.201936469
bridgett,2.5,0,0
bridgewat,2.5,0,0
bridgman,3.321928095,0,3.321928095
brief,3.125956334,0.390366149,3.505872162
briefcas,8.00392278,0,1.660964047
briefest,3.321928095,0,3.321928095
briefli,3.403080477,0,3.243286359
brien,4.507575552,0,2.512941595
brigad,2.276179338,0,5.094382474
brigadi,0,0,12.5
brigand,0,0,2.5
brigant,2.5,0,0
brigg,3.321928095,0,3.321928095
briggit,2.5,0,0
brigham,1.660964047,0,8.00392278
brigher,2.5,0,0
bright,2.989114317,0.766132129,3.205975816
brighten,1.735349703,0.919002697,5.404058722
brighter,1.541298963,0.919002697,6.300515843
brightest,2.095903274,0,5.678873587
brightman,0,0,5
brighton,3.321928095,0,3.321928095
brightsid,0,0,2.5
brigid,0,0,2.5
brigit,2.095903274,0,5.678873587
brigitt,2.512941595,0,4.507575552
brigitta,3.321928095,0,3.321928095
brignon,0,0,2.5
brigth,0,0,2.5
brigthen,0,0,2.5
briish,0,0,2.5
briliant,2.095903274,0,5.678873587
briliiant,0,0,2.5
brill,0,0,5
brillaint,0,0,2.5
brillant,1.022783939,0,20.70192803
brillantin,0,0,2.5
brillent,2.095903274,0,5.678873587
brillian,3.321928095,0,3.321928095
brillianc,0,0,5
brillianr,2.5,0,0
brilliant,1.491879351,0.376901584,9.468477497
brilliantin,3.321928095,0,3.321928095
brim,1.88854087,0.608475081,6.012093141
brime,2.5,0,0
brimmer,0,0,10
brind,0,0,2.5
brinda,2.5,0,0
brindl,0,0,2.5
brindo,0,0,2.5
brine,4.507575552,0,2.512941595
briney,0,0,2.5
bring,2.391285328,0.506386859,4.621764291
bringbacktheluvtordu,0,0,2.5
bringer,0,0,2.5
bringeth,0,0,2.5
bringlight,0,0,2.5
brini,0,0,10
brink,5.094382474,0,2.276179338
brinker,0,0,2.5
brinkley,0,0,2.5
brinkman,5,0,0
brio,0,0,2.5
bris,2.5,0,0
brisco,2.512941595,0,4.507575552
brisk,1.946896117,0.557913767,5.912178172
briss,5.678873587,0,2.095903274
brisson,0,0,7.5
bristish,0,0,2.5
bristl,1.49475316,0,9.547874667
bristol,3.321928095,0,3.321928095
brit,6.610797699,0,1.88154218
brita,0,0,2.5
britain,1.838005394,0,6.843313779
britan,0,0,2.5
britani,0,0,2.5
britann,0,0,2.5
britax,0,0,2.5
brite,0,0,10
brithish,5,0,0
britian,2.717562738,0,4.11458208
british,2.63977271,0.35598456,4.233001377
britlearn,0,0,2.5
britney,3.798794065,0,2.9203673
britneycan,2.5,0,0
briton,0,0,2.5
britpop,2.5,0,0
britsh,0,0,2.5
britt,0,0,2.5
brittani,3.321928095,0,3.321928095
britten,0,0,7.5
brittish,0,0,2.5
brittl,3.447864361,1.011117627,2.409793315
britton,2.095903274,0,5.678873587
briughi,0,2.5,0
bro,3.917382327,0,2.839436794
broach,11.47444617,0.960252568,0.960252568
broad,2.9705585,0.632490422,3.450876487
broadband,5.678873587,0,2.095903274
broadbent,0,0,2.5
broadcast,2.670519958,0,4.197462649
broaden,1.613452949,0,8.390218475
broader,2.095903274,0,5.678873587
broadest,4.11458208,0,2.717562738
broadhurst,0,0,5
broadish,0,0,2.5
broadmind,2.5,0,0
broadsid,3.321928095,0,3.321928095
broadsword,0,0,2.5
broadway,2.263234576,0.473049573,4.996764597
brobdingnag,0,0,5
brobdingnagian,2.5,0,0
broccoli,0,0,2.5
broceliand,5,0,0
brochett,2.5,0,0
brochur,0,0,2.5
brock,1.430676558,0,10.31885116
brockavich,2.5,0,0
brockovich,3.321928095,0,3.321928095
brockschmidt,0,0,2.5
brod,0,0,2.5
broderick,5.094382474,0,2.276179338
brodi,2.095903274,0,5.678873587
brodsk,0,0,2.5
brodski,0,0,2.5
brodzki,2.5,0,0
brogu,0,0,2.5
broil,4.507575552,0,2.512941595
broinowski,0,0,15
brokaw,3.321928095,0,3.321928095
broke,6.488355542,0.515954423,1.845706974
brokeback,1.838005394,0,6.843313779
brokedown,0.897711718,0,28.76695654
broken,4.734181091,0.555493405,2.311537237
brokencan,2.5,0,0
brokenheart,0,0,2.5
broker,2.512941595,0,4.507575552
broklynes,0,0,7.5
brolin,4.11458208,0,2.717562738
bromfield,0,0,5
bromid,0,0,2.5
bromley,2.5,0,0
brommel,0,0,2.5
bromwel,0,0,17.5
bromwich,0,0,2.5
broncho,7.5,0,0
bronco,5,0,0
brondo,0,0,2.5
bronowski,0,0,2.5
bronson,4.763049565,0,2.401401952
bronstein,0,0,2.5
bront,3.798794065,0,2.9203673
brontean,0,0,2.5
bronteiz,2.5,0,0
bronwyn,2.5,0,0
bronx,2.630116867,0,4.271985235
bronz,2.978033117,1.230143399,2.409793315
brood,1.987539372,0.516929853,5.845544658
broodish,2.5,0,0
brook,1.892957862,0,6.55264354
brookfield,0,0,2.5
brooklin,0,0,5
brooklyn,2.399086316,0,4.768720398
brooklynes,0,0,2.5
brookmyr,2.5,0,0
brookstor,0,0,2.5
broom,2.095903274,0,5.678873587
broomfield,7.5,0,0
broomstick,3.321928095,0,3.321928095
bros,2.095903274,0,5.678873587
brosan,0,0,2.5
brosnan,1.660964047,0,8.00392278
brossnam,0,0,2.5
brotha,2.5,0,0
brothaaaaaa,0,0,2.5
brothel,2.512941595,0,4.507575552
brother,2.492863253,0.545699938,4.339356392
brotherhood,0,0,7.5
brotman,0,0,2.5
brough,2.5,0,0
brought,2.271206665,0.338275719,5.089043353
brougth,0,0,2.5
broussard,0,0,2.5
brow,3.321928095,0,3.321928095
browbeat,5.678873587,0,2.095903274
browbeaten,0,0,2.5
browder,0,0,2.5
brown,2.854511962,0.374758386,3.869178534
browncoat,2.5,0,0
brownesqu,2.5,0,0
brownhttp,2.5,0,0
browni,5.678873587,0,2.095903274
browningish,0,0,2.5
brownish,2.34759015,0,4.899079389
brownrigg,0,0,12.5
brownston,0,0,7.5
brows,3.098380599,0,3.567028428
brr,3.321928095,0,3.321928095
brrr,2.095903274,0,5.678873587
brrrrrrr,0,0,2.5
bru,0,2.5,0
bruce,3.106746557,0,3.557007865
brucev,0,0,2.5
bruch,0,0,2.5
bruci,2.5,0,0
bruckheim,3.798794065,0,2.9203673
bruckheimeresqu,2.5,0,0
bruckner,10,0,0
bruddah,2.5,0,0
bruder,2.5,0,0
bruel,2.5,0,0
bruen,2.5,0,0
bruford,0,0,2.5
bruge,2.5,0,0
bruh,5.678873587,2.095903274,0
bruhl,0,0,5
bruis,2.595037532,0.652963608,3.956865167
brujo,5.678873587,0,2.095903274
brull,0,0,2.5
brummel,0,0,2.5
brummi,5,0,0
brunch,0,0,2.5
brune,0,0,2.5
brunett,4.00196139,0,2.785345076
brung,0,0,2.5
bruno,1.720548948,0,7.569030243
brunt,3.321928095,0,3.321928095
brush,2.726414947,0,4.099431219
brusqu,0,0,5
brussel,2.5,0,0
brutal,2.335377338,0,4.931236636
brutalis,8.00392278,0,1.660964047
brute,2.193309742,0,5.345117011
brutish,2.010759005,0,6.012093141
brutus,0,0,5
bruv,0,0,2.5
bryan,2.071878679,0,5.768635434
bryant,1.660964047,0.926628408,5.678873587
bryce,3.321928095,0,3.321928095
bryden,0,0,5
brydon,2.5,0,0
brynhild,0,0,2.5
bryniarski,0,0,2.5
brynner,2.34759015,0,4.899079389
bryon,0,0,2.5
bryson,2.717562738,0,4.11458208
bs,6.145250461,0,1.979610102
bsb,1.660964047,0,8.00392278
bsed,2.5,0,0
bsf,0,0,5
bsg,1.107309365,0,17.24377353
bsm,0,0,2.5
bt,0,0,5
btas,5,0,0
btc,2.5,0,0
btk,17.5,0,0
btnh,0,0,5
btnhresurrect,2.5,0,0
btr,3.321928095,0,3.321928095
bts,0,0,2.5
bttr,2.5,0,0
btv,0,0,2.5
btw,4.400560461,0,2.564292723
btwn,2.095903274,2.095903274,2.095903274
bu,2.409793315,0,4.742632391
bub,2.5,0,0
bubba,2.409793315,0,4.742632391
bubbl,3.343706683,0.535540899,3.174517553
bubblegum,1.772196759,0,7.230516926
bubon,2.978033117,0,3.719611071
bucarest,7.5,0,0
buch,0,0,2.5
buchanan,5.678873587,0,2.095903274
buchanen,0,0,2.5
bucharest,4.271985235,0,2.630116867
buchfelln,5,0,0
buchinski,0,0,2.5
buck,3.246976154,0.667418378,3.103476472
buckaroo,2.095903274,0,5.678873587
buckel,0,0,2.5
bucket,1.285097209,0,12.62925314
buckethead,0,0,5
bucketload,2.5,0,0
bucki,5.678873587,0,2.095903274
buckingham,2.5,0,0
buckl,1.838005394,0,6.843313779
buckley,2.095903274,0,5.678873587
buckman,0,0,5
buckskin,2.5,0,0
bucktooth,2.5,0,0
bucktown,8.00392278,0,1.660964047
buckwheat,3.321928095,0,3.321928095
bucol,2.095903274,0,5.678873587
bud,2.144094334,0,5.507998434
budapest,1.15566665,0.74492186,11.47444617
budd,2.095903274,0,5.678873587
buddha,2.512941595,0,4.507575552
buddhism,2.5,0,0
buddhist,2.095903274,0,5.678873587
buddi,2.972123851,0.42799796,3.676447007
buddist,0,0,5
buddw,0,0,2.5
budg,3.662986595,1.742065383,1.430676558
budget,4.507575552,0,2.512941595
budgetari,3.150396013,0,3.505872162
budgi,0,0,2.5
budokan,2.5,0,0
budweis,2.5,0,0
buechler,2.5,0,0
buell,3.321928095,0,3.321928095
buena,0,0,5
buendia,2.095903274,0,5.678873587
bueno,2.276179338,0,5.094382474
buf,3.620480759,0.812711509,2.595037532
buff,1.928588458,0,6.37811627
buffalo,2.313160743,0.601410489,4.638223219
buffalosoldi,2.5,0,0
buffer,1.430676558,0,10.31885116
buffet,2.978033117,0,3.719611071
buffett,0,0,5
buffi,2.156300321,0,5.466551485
buffoon,4.507575552,0,2.512941595
buffooneri,1.660964047,0,8.00392278
buffoonish,2.9203673,0,3.798794065
bufford,2.5,0,0
bufooneri,0,0,2.5
bug,3.182367624,0.449899937,3.409506883
bugaboo,0,0,2.5
buge,0,0,2.5
buget,2.5,0,0
bugg,2.5,0,0
bugger,10.31885116,0,1.430676558
buggi,4.638223219,0,2.454076097
bugl,0,0,2.5
bugsi,3.321928095,0,3.321928095
bugundian,0,0,5
buh,3.321928095,0,3.321928095
buhlman,2.5,0,0
buick,2.095903274,0,5.678873587
buil,2.5,0,0
build,3.045847171,0.518033826,3.507831068
buildandgrow,0,0,2.5
builder,3.321928095,0,3.321928095
buildup,2.095903274,0,5.678873587
built,2.512941595,0.731443458,3.93551499
buio,0,0,5
buis,0,0,2.5
buitoni,2.5,0,0
bujold,3.321928095,0,3.321928095
buka,0,0,2.5
bukhanovski,0,0,2.5
bukoskian,0,0,2.5
bukowski,8.46744983,0,1.604494406
bukowskiesqu,0,0,2.5
bulb,4.742632391,0,2.409793315
bulba,3.321928095,0,3.321928095
bulbous,8.00392278,0,1.660964047
buld,0,0,2.5
bulem,2.5,0,0
bulg,9.933429939,0,1.461461094
bulgakov,0,0,5
bulgaria,4.899079389,0,2.34759015
bulgarian,4.053960922,0,2.75347149
bulger,0,0,10
bulgi,2.5,0,0
bulid,0,0,2.5
bulim,2.717562738,0,4.11458208
bulimia,2.095903274,0,5.678873587
bulk,3.02120993,0,3.662986595
bulkhead,0,0,2.5
bulki,3.137168659,0.785545169,3.02120993
bulkier,1.430676558,0,10.31885116
bull,8.00392278,0,1.660964047
bullcr,2.5,0,0
bullcrap,2.5,0,0
bulldog,0,0,7.5
bulldoz,4.507575552,0,2.512941595
bullen,0,0,2.5
bullet,3.917382327,0,2.839436794
bulletin,10,0,0
bulletproof,4.507575552,0,2.512941595
bullfight,2.839436794,0,3.917382327
bullfrog,5,0,0
bullhead,2.5,0,0
bullhorn,12.62925314,0,1.285097209
bulli,2.496142885,0,4.543957279
bullish,0,0,7.5
bullit,3.321928095,0,3.321928095
bullitt,2.512941595,0,4.507575552
bullock,6.455696236,0,1.912489289
bullpen,2.5,0,0
bullsey,3.321928095,0,3.321928095
bullsh,15,0,0
bullshit,11.47444617,0,1.35068935
bullwinkl,3.321928095,1.285097209,2.095903274
bulow,2.5,0,0
bulu,0,0,2.5
bulworth,2.5,0,0
bum,2.883610395,0.850274154,3.167029926
bumb,5,0,0
bumbard,0,0,2.5
bumbl,2.828381875,0,3.934306294
bummer,6.843313779,0.756304196,1.604494406
bump,3.614405795,0.733234147,2.712428384
bumper,6.455696236,0,1.912489289
bumpi,7.230516926,0,1.772196759
bumpier,2.5,0,0
bumpili,2.5,0,0
bumpin,5.678873587,0,2.095903274
bumpkin,8.00392278,0,1.660964047
bumptious,0,0,15
bun,2.095903274,0,5.678873587
bunch,6.067583832,0.687358513,1.812399036
bundi,2.839436794,1.53089535,2.095903274
bundl,3.98317474,0.620045889,2.615507785
bung,0,0,2.5
bungalow,1.285097209,0,12.62925314
bunge,5,0,0
bunghol,2.5,0,0
bungi,0,0,2.5
bungl,7.133751258,0,1.787923614
bunk,3.321928095,0,3.321928095
bunkb,0,0,2.5
bunker,0,0,2.5
bunko,2.5,0,0
bunn,3.321928095,0,3.321928095
bunni,2.448547194,0,4.650961067
bunsen,0,0,2.5
buntao,2.5,0,0
bunuel,2.978033117,0,3.719611071
bunuelian,0,0,5
bunuellian,2.5,0,0
bunyan,0,0,2.5
buono,0,0,2.5
buoy,4.507575552,1,1.912489289
buoyant,3.321928095,0.79663977,2.839436794
buppi,2.5,0,0
bur,2.253787776,0,5.159425579
burakov,0,0,12.5
burauen,2.5,0,0
burbank,5.678873587,0,2.095903274
burbl,0,0,2.5
burden,3.549562752,0,3.113001502
burdensom,0,0,2.5
burdett,0,0,2.5
bureacrat,0,0,2.5
bureau,5.678873587,2.095903274,0
bureaucrat,1.477773672,0,9.74067006
burg,0,2.5,0
burgad,0,0,10
burgandi,0,0,5
burgandian,0,0,2.5
burgeois,2.5,0,0
burgeon,2.785345076,0,4.00196139
burger,2.095903274,0,5.678873587
burgermist,0,0,2.5
burgess,2.095903274,0,5.678873587
burgl,3.321928095,0,3.321928095
burglar,3.85152657,0,2.883610395
burglari,5,0,0
burgomast,0,0,2.5
burgundi,1.912489289,1,4.507575552
burgundyi,0,0,2.5
buri,3.774231079,0.438616695,2.895223075
burial,3.742910996,0,2.960745232
burk,8.00392278,0.691009536,1.49475316
burkewait,0,0,2.5
burkinab,2.5,0,0
burkley,2.5,0,0
burl,0,0,2.5
burlap,2.095903274,0,5.678873587
burleigh,0,0,2.5
burlesqu,2.34759015,0,4.899079389
burliest,0,0,2.5
burlington,2.5,0,0
burlinson,2.5,0,0
burma,0,0,15
burman,0,0,7.5
burmeist,0,0,2.5
burmes,1.660964047,0,8.00392278
burmiz,0,0,2.5
burn,5.004276003,0.371293494,2.295638885
burner,0,0,5
burnett,2.095903274,0,5.678873587
burney,0,0,2.5
burnham,0,0,2.5
burningman,3.321928095,3.321928095,0
burnish,4.507575552,0,2.512941595
burnsian,2.5,0,0
burnsid,0,0,2.5
